Student ID,Date,Student Roll,Challan No,Amount
1020600042,23/06/2023,BSBIO01182023,230501517,3000
1210100878,23/06/2023,Fall2100878,230101554,14336
1210100764,23/06/2023,Fall2200764,230601206,8000
1110400025,23/06/2023,PSYC01192002,230600370,6350
1040400230,23/06/2023,DPT01192052,230500600,18125
1040200263,23/06/2023,DPT01202031,230500693,18750
1040600139,23/06/2023,DPT01182013,230500048,10095
1040600139,23/06/2023,DPT01182013,230600048,10095
1010400047,23/06/2023,BBA01192028,230400019,7750
1010400047,23/06/2023,BBA01192028,230300143,7750
1060400123,23/06/2023,HND01192047,230300356,8437
1060400119,23/06/2023,HND01192043,230300352,13125
1060400119,23/06/2023,HND01192043,230400228,13125
1040600158,23/06/2023,DPT01182039,230400067,13200
1040400210,23/06/2023,DPT01192028,230600565,15250
1040400210,23/06/2023,DPT01192028,230500582,15250
1210100019,23/06/2023,Fall2100019,230601137,20586
