Student ID,Date,Student Roll,Challan No,Amount
1210100340,21/03/2023,Fall2100340,221101396,6000
1210100340,21/03/2023,Fall2100340,22060115,12500
1210100431,21/03/2023,Fall2000431,230101600,6000
1210100431,21/03/2023,Fall2000431,230101358,6999
1210100431,21/03/2023,Fall2000431,221201374,6999
1210100847,21/03/2023,Fall2100847,230101526,10419
1210100922,21/03/2023,Fall2200922,221201626,11002
1210100922,21/03/2023,Fall2200922,230101804,11002
1210100780,21/03/2023,Fall2100780,230101230,13752
1210100844,21/03/2023,Fall2100844,230101579,14002
1210100836,21/03/2023,Fall2100836,230101519,14752
