Student ID,Date,Student Roll,Challan No,Amount
1120400133,02/05/2023,RIT01192039,230500469,11750
1060200136,02/05/2023,HND01202010,230400733,11250
1110200121,02/05/2023,PSY01202049,230400899,7500
1120400096,02/05/2023,RIT01192001,230400436,11250
1120200188,02/05/2023,RIT01202048,230301100,11625
1060200141,02/05/2023,HND01202015,230300900,12750
1030400076,02/05/2023,BSCS01192004,230600480,7800
1030400076,02/05/2023,BSCS01192004,230500497,7800
1050200081,02/05/2023,ENG01202025,230400723,7500
1030400076,02/05/2023,BSCS01192004,230300621,7800
1030400076,02/05/2023,BSCS01192004,230400497,7800
1050400029,02/05/2023,BSENG01192014,230400129,5312
1070400032,02/05/2023,BSIT01192030,230400256,8812
1110400040,02/05/2023,PSYC01192018,230400402,5375
1020400068,02/05/2023,BSBIO01192009,230400101,6250
1110200120,02/05/2023,PSY01202048,230301060,6750
1110200101,02/05/2023,PSY01202029,230301043,6937
1120400108,02/05/2023,RIT01192013,230300570,7500
1120400108,02/05/2023,RIT01192013,230400446,7500
1120400108,02/05/2023,RIT01192013,230600429,7500
1120400108,02/05/2023,RIT01192013,230500446,7500
1110200110,02/05/2023,PSY01202038,230301050,7500
1110200110,02/05/2023,PSY01202038,230400888,7500
1020200090,02/05/2023,BIO01202004,230300792,8437
1060200132,02/05/2023,HND01202004,230300891,8750
1100400072,02/05/2023,OTT01192029,230300488,8750
1100400071,02/05/2023,OTT01192028,230400363,8750
1020200097,02/05/2023,BIO01202012,230300799,9062
1120200150,02/05/2023,RIT01202006,230400904,9375
1030200142,02/05/2023,BSCS01202025,230400661,9750
1030200125,02/05/2023,BSCS01202007,230400646,9750
1030200125,02/05/2023,BSCS01202007,230500644,9750
1010200094,02/05/2023,BBA01202030,230401387,9750
1030200138,02/05/2023,BSCS01202021,230400657,10125
1120400102,02/05/2023,RIT01192007,230300565,10750
1210100923,02/05/2023,Fall2200923,221101591,11002
1210100923,02/05/2023,Fall2200923,230101974,11002
1210100923,02/05/2023,Fall2200923,221201631,11002
1060200129,02/05/2023,HND01202002,230300890,11250
1060400087,02/05/2023,HND01192008,230400196,11250
1120400111,02/05/2023,RIT01192016,230600432,11250
1120400111,02/05/2023,RIT01192016,230400449,11250
1120400111,02/05/2023,RIT01192016,230500449,11250
1060200147,02/05/2023,HND01202022,230300903,11750
1210100117,02/05/2023,Fall2100117,230400948,13752
1040200275,02/05/2023,DPT01202044,230300864,17250
