Student ID,Date,Student Roll,Challan No,Amount
1210100117,20/03/2023,Fall2100117,230200815,2500 
1210100117,20/03/2023,Fall2100117,230201075,2500 
1040600141,20/03/2023,DPT01182015,230201197,3889 
1040600154,20/03/2023,DPT01182032,221201342,100 
1210100232,20/03/2023,Fall2100232,230201305,1400 
1210100667,20/03/2023,Fall2100667,22072446,2000 
1210100667,20/03/2023,Fall2100667,22080454,2000 
1210100135,20/03/2023,Fall2100135,230200759,2500 
1210100240,20/03/2023,Fall2100240,230201650,4167 
1210100543,20/03/2023,Fall2000543,230101674,6000 
1040200257,20/03/2023,DPT01202025,230300078,8000 
1210100444,20/03/2023,Fall2000444,230101371,10500 
1210100135,20/03/2023,Fall2100135,221200989,11502 
1210100135,20/03/2023,Fall2100135,230100989,11502 
1210100751,20/03/2023,Fall2100751,230101226,13752 
1210100260,20/03/2023,Fall2100260,230101026,13752 
1210100260,20/03/2023,Fall2100260,221201026,13752 
1210100260,20/03/2023,Fall2100260,221101040,13752 
1210100746,20/03/2023,Fall2100746,230101208,13752 
1210100235,20/03/2023,Fall2100235,230100960,16252 
1210100240,20/03/2023,Fall2100240,221200961,16252 
1210100240,20/03/2023,Fall2100240,230100961,16252 
