Student ID,Date,Student Roll,Challan No,Amount
1210100253,11/10/2022,Fall2100253,1034644,16250
1210100253,11/10/2022,Fall2100253,22062091,2000
1210100253,11/10/2022,Fall2100253,1034643,16250
1210100665,11/10/2022,Fall2100665,22080452,8000
1210100249,11/10/2022,Fall2100249,1034529,13750
1210100249,11/10/2022,Fall2100249,1034530,13750
1210100204,12/10/2022,Fall2100204,1034154,18334
1210100204,12/10/2022,Fall2100204,22062013,2000
1210100086,12/10/2022,Fall2100086,22061847,2000
1210100108,12/10/2022,Fall2100108,1034593,17000
1210100108,12/10/2022,Fall2100108,22072019,2000
1210100221,12/10/2022,Fall2100221,22062033,2000
1210100247,12/10/2022,Fall2100247,22062079,2000
1210100015,12/10/2022,Fall2100015,22069835,2000
1210100015,12/10/2022,Fall2100015,22071937,2000
1210100015,12/10/2022,Fall2100015,22061717,2000
1210100049,12/10/2022,Fall2100049,22061777,2000
1210100069,12/10/2022,Fall2100069,22061815,2000
1210100119,12/10/2022,Fall2100119,22061905,2000
1210100657,12/10/2022,Fall2100657,220610016,5000
1210100657,12/10/2022,Fall2100657,22072437,5000
1210100069,12/10/2022,Fall2100069,22072365,9585
1210100084,12/10/2022,Fall2100084,1034179,11500
1210100213,12/10/2022,Fall2100213,1034293,13750
1210100030,12/10/2022,Fall2100030,1034548,17000
1210100015,12/10/2022,Fall2100015,1034213,19111
