Student ID,Date,Student Roll,Challan No,Amount
1210100774,13/03/2023,Fall2100774,230101293,17502
1040200267,13/03/2023,DPT01202035,230200767,1000
1040200267,13/03/2023,DPT01202035,230201280,4000
1040200243,13/03/2023,DPT01202011,230201262,900
1210100190,13/03/2023,Fall2100190,230201179,1500
1100600020,13/03/2023,OTT02182017,22061321,2000
1040200277,13/03/2023,DPT01202046,230200834,2500
1040200253,13/03/2023,DPT01202021,230201269,2500
1210100093,13/03/2023,Fall2100093,230201171,2917
1040200277,13/03/2023,DPT01202046,230201287,3000
1040200255,13/03/2023,DPT01202023,230201271,3300
1210100921,13/03/2023,Fall2200921,230101777,9000
1210100069,13/03/2023,Fall2100069,221101172,10419
1210100069,13/03/2023,Fall2100069,230101158,10419
1210100882,13/03/2023,Fall2100882,230101580,10835
1040200243,13/03/2023,DPT01202011,230200076,12000
1210100190,13/03/2023,Fall2100190,230101021,13752
1040200261,13/03/2023,DPT01202029,230200090,15000
1210100855,13/03/2023,Fall2100855,230101535,15835
1210100018,13/03/2023,Fall2100018,230100933,18502
