Student ID,Date,Student Roll,Challan No,Amount
1090200053,13/10/2023,MATH01202018,231000198,100
1090200050,13/10/2023,MATH01202015,231000200,100
1090200040,13/10/2023,MATH01202005,231000199,100
1090200049,13/10/2023,MATH01202014,231000201,100
1100400084,13/10/2023,OTT01192045,230201721,1667
1100400084,13/10/2023,OTT01192045,230700450,3000
1210100850,13/10/2023,Fall2100850,230800107,12502
1120400141,13/10/2023,RIT01192047,230901879,810
1100400081,13/10/2023,OTT01192040,230901332,8200
1210101159,13/10/2023,Fall2201159,231000194,21250
1120400138,13/10/2023,RIT01192044,230901876,2230
1100400073,13/10/2023,OTT01192031,230901324,10475
1110400026,13/10/2023,PSYC01192003,230901563,11250
1210100714,13/10/2023,Fall2100714,230800090,16252
1210100702,13/10/2023,Fall2100702,230900196,18752
1210100696,13/10/2023,Fall2100696,230800198,18752
1210101166,13/10/2023,Fall2201166,231000202,23750
