Student ID,Date,Student Roll,Challan No,Amount
1120400133,06/04/2023,RIT01192039,230400469,11750
1120200158,06/04/2023,RIT01202015,230301074,12187
1110200106,06/04/2023,PSY01202034,230301046,6750
1050400041,06/04/2023,BSENG01192030,230300265,4375
1050400040,06/04/2023,BSENG01192029,230300264,4375
1110200075,06/04/2023,PSY01202002,230301023,5625
1110400070,06/04/2023,PSYC01192051,230300556,6512
1040600156,06/04/2023,DPT01182034,230300189,10500
1210100462,06/04/2023,Fall2000462,230101625,6000
1080400054,06/04/2023,MLT01192001,230300398,8562
1070400017,06/04/2023,BSIT01192007,230300366,8475
1030600057,06/04/2023,BSCS01182029,1010197,1500
1210100479,06/04/2023,Fall2000479,230300104,4500
1050200060,06/04/2023,ENG01202004,230300874,5000
1120400098,06/04/2023,RIT01192003,230600421,5250
1120400098,06/04/2023,RIT01192003,230500438,5250
1120400098,06/04/2023,RIT01192003,230300562,5250
1120400098,06/04/2023,RIT01192003,230400438,5250
1050400021,06/04/2023,BSENG01192004,230300246,5500
1090400024,06/04/2023,MAT01192014,230300452,5500
1110200097,06/04/2023,PSY01202025,230301039,6750
1110200097,06/04/2023,PSY01202025,230400877,6750
1040600167,06/04/2023,DPT01182049,230300200,6925
1070400036,06/04/2023,BSIT01192035,230300384,7125
1080400084,06/04/2023,MLT01192037,230300428,8562
1070400032,06/04/2023,BSIT01192030,230300380,8812
1060400088,06/04/2023,HND01192009,230400197,9000
1030400081,06/04/2023,BSCS01192009,230300626,9150
1100200096,06/04/2023,OTT01202005,230301013,9375
1130400023,06/04/2023,BSSE01192016,230300616,9750
1040600145,06/04/2023,DPT01182020,230300178,10095
1130400018,06/04/2023,BSSE01192009,230300611,10150
1060400083,06/04/2023,HND01192003,230300316,10312
1060400113,06/04/2023,HND01192036,230300346,11250
1210100695,06/04/2023,Fall2100695,230101235,11252
1040600175,06/04/2023,DPT01182059,230300207,12525
1210100806,06/04/2023,Fall2100806,221101333,13169
1210100049,06/04/2023,Fall2100049,230400982,13752
1210100789,06/04/2023,Fall2100789,230101282,15502
1040400221,06/04/2023,DPT01192041,230300715,18125
1210100754,06/04/2023,Fall2100754,230101272,22502
1210100799,06/04/2023,Fall2100799,230101308,23669
