Student ID,Date,Student Roll,Challan No,Amount
1120400099,15/09/2023,RIT01192004,230901841,7143
1100400092,15/09/2023,OTT01192054,230901342,1400
1100400077,15/09/2023,OTT01192035,230901328,3365
1060400120,15/09/2023,HND01192044,230901251,179
1060400112,15/09/2023,HND01192035,230901243,893
1210100298,15/09/2023,Fall2100298,22060030,12000
1210100298,15/09/2023,Fall2100298,22060029,12000
1210100293,15/09/2023,Fall2100293,230200893,10500
1210100293,15/09/2023,Fall2100293,230300013,10500
1010400045,15/09/2023,BBA01192026,230900974,11250
1010400045,15/09/2023,BBA01192026,230201028,3750
1080400097,15/09/2023,MLT01192051,230901297,4015
1040400197,15/09/2023,DPT01192013,230901188,13700
1040600154,15/09/2023,DPT01182032,230700553,3000
1210101023,15/09/2023,Fall2201023,230900385,6000
1070400037,15/09/2023,BSIT01192036,230901137,4420
1070400037,15/09/2023,BSIT01192036,22060655,2000
1070400037,15/09/2023,BSIT01192036,22100383,8475
1070400037,15/09/2023,BSIT01192036,230700149,1500
1070400037,15/09/2023,BSIT01192036,230400261,8475
1070400037,15/09/2023,BSIT01192036,221200363,8475
1070400037,15/09/2023,BSIT01192036,221100363,8475
1070400037,15/09/2023,BSIT01192036,230201496,1719
1070400037,15/09/2023,BSIT01192036,22071327,2000
1070400037,15/09/2023,BSIT01192036,22070209,1000
1040400231,15/09/2023,DPT01192053,230901218,3400
1210101059,15/09/2023,Fall2201059,230900419,6000
1210101060,15/09/2023,Fall2201060,230900420,6000
1050400038,15/09/2023,BSENG01192026,230800346,6000
1050400038,15/09/2023,BSENG01192026,230300262,5500
1050400038,15/09/2023,BSENG01192026,230600137,5500
1050400038,15/09/2023,BSENG01192026,230500138,5500
1050400038,15/09/2023,BSENG01192026,230400138,5500
1080400079,15/09/2023,MLT01192030,230600283,8218
1080400079,15/09/2023,MLT01192030,230500299,8218
1040400208,15/09/2023,DPT01192026,230600563,10937
1210100701,15/09/2023,Fall2100701,230800250,13752
1080400067,15/09/2023,MLT01192016,230700487,3000
1080400067,15/09/2023,MLT01192016,230201556,2500
1060400083,15/09/2023,HND01192003,230700372,3000
1060400083,15/09/2023,HND01192003,230201375,1000
1210100713,15/09/2023,Fall2100713,230800251,13752
1080400093,15/09/2023,MLT01192046,230901293,3361
1040400230,15/09/2023,DPT01192052,230901217,5370
1020400079,15/09/2023,BSBIO01192025,230901065,530
1060200151,15/09/2023,HND01202026,230600724,13750
1090400028,15/09/2023,MAT01192020,230600316,5312
1090400028,15/09/2023,MAT01192020,230500332,5312
1090400028,15/09/2023,MAT01192020,230901171,15330
1090400028,15/09/2023,MAT01192020,230200809,5000
1090400028,15/09/2023,MAT01192020,230201672,3417
1210100785,15/09/2023,Fall2100785,230800037,21336
1060400127,15/09/2023,HND01192051,230201419,3000
1060400127,15/09/2023,HND01192051,230700413,3000
1060400127,15/09/2023,HND01192051,230901255,179
1060400106,15/09/2023,HND01192028,230901241,298
1090200037,15/09/2023,MATH01202002,230600813,6000
1210101056,15/09/2023,Fall2201056,230501884,10000
1210101056,15/09/2023,Fall2201056,230601338,10000
1040400207,15/09/2023,DPT01192025,230901197,13538
1100400055,15/09/2023,OTT01192010,230201703,200
1120200155,15/09/2023,RIT01202012,230600888,15000
1120200155,15/09/2023,RIT01202012,230500907,15000
