Student ID,Date,Student Roll,Challan No,Amount
1110200108,23/10/2023,PSY01202036,230901783,10016
1110200100,23/10/2023,PSY01202028,230901778,10015
1110200094,23/10/2023,PSY01202022,230901772,960
1080200133,23/10/2023,MLT01202036,230901734,7275
1060200155,23/10/2023,HND01202030,230901496,9970
1210100901,23/10/2023,Fall2200901,230800228,12336
1210100901,23/10/2023,Fall2200901,230800564,1500
1210100902,23/10/2023,Fall2200902,230800565,1500
1210100902,23/10/2023,Fall2200902,230900226,10502
1060200149,23/10/2023,HND01202024,230901491,8979
1120200152,23/10/2023,RIT01202009,230901803,1240
1030200119,23/10/2023,BSCS01202001,230500640,10125
1030200119,23/10/2023,BSCS01202001,230600623,10125
1110200114,23/10/2023,PSY01202042,230901789,12055
1210100121,23/10/2023,Fall2100121,231000139,8000
1120200179,23/10/2023,RIT01202039,230901826,5050
1110200097,23/10/2023,PSY01202025,230901775,684
