Student ID,Date,Student Roll,Challan No,Amount
1210100312,18/09/2023,Fall2100312,22060056,12000
1210100312,18/09/2023,Fall2100312,22060055,12000
1100400091,18/09/2023,OTT01192053,230600366,10000
1100400091,18/09/2023,OTT01192053,230500382,10000
1060400095,18/09/2023,HND01192017,230201387,4000
1060400095,18/09/2023,HND01192017,230901231,536
1030200134,18/09/2023,BSCS01202017,230901389,10781
1090200038,18/09/2023,MATH01202003,230500833,6000
1090200038,18/09/2023,MATH01202003,230600814,6000
1030400108,18/09/2023,BSCS01192040,230500528,8812
1030400108,18/09/2023,BSCS01192040,230201118,2500
1030400108,18/09/2023,BSCS01192040,230700116,1500
1030400108,18/09/2023,BSCS01192040,230901105,5704
1030400108,18/09/2023,BSCS01192040,230600511,8812
1120200175,18/09/2023,RIT01202035,230901822,831
1040400214,18/09/2023,DPT01192033,230901203,3651
1060400096,18/09/2023,HND01192018,230700385,3000
1060400096,18/09/2023,HND01192018,230901232,536
1040600169,18/09/2023,DPT01182052,230400078,10500
1040400216,18/09/2023,DPT01192035,230901204,134
1030400076,18/09/2023,BSCS01192004,230700085,1500
1030400085,18/09/2023,BSCS01192013,230201096,1945
1030400076,18/09/2023,BSCS01192004,230201087,2500
1030400085,18/09/2023,BSCS01192013,230901083,2815
1130400014,18/09/2023,BSSE01192003,230901149,3125
1120400096,18/09/2023,RIT01192001,230901838,4625
1090400028,18/09/2023,MAT01192020,230300456,5312
1030400102,18/09/2023,BSCS01192033,230901100,5954
1030400100,18/09/2023,BSCS01192031,230901098,6490
1030400076,18/09/2023,BSCS01192004,230901074,6770
1030400100,18/09/2023,BSCS01192031,230600504,7125
1030400100,18/09/2023,BSCS01192031,230500521,7125
1040200270,18/09/2023,DPT01202038,230500696,15750
