Student ID,Date,Student Roll,Challan No,Amount
1120400096,18/10/2022,RIT01192001,22100506,11250
1040400203,18/10/2022,DPT01192020,22100571,500
1110400046,18/10/2022,PSYC01192024,22100098,6187
1110400045,18/10/2022,PSYC01192023,22100097,6187
1080400076,18/10/2022,MLT01192025,22100438,8789
1080400076,18/10/2022,MLT01192025,221100418,8789
1080400076,18/10/2022,MLT01192025,221200418,8789
1080400076,18/10/2022,MLT01192025,230100418,8789
1080400071,18/10/2022,MLT01192020,22100433,9250
1060400087,18/10/2022,HND01192008,22100318,11250
1040600136,18/10/2022,DPT01182010,1009904,13200
1040400198,19/10/2022,DPT01192014,22100242,15250
1070400014,19/10/2022,BSIT01192003,22100570,500
1040600159,19/10/2022,DPT01182040,22100051,7800
1070400034,19/10/2022,BSIT01192033,22100380,8475
1070400041,19/10/2022,BSIT01192040,22100387,8812
1130400022,19/10/2022,BSSE01192014,22100561,9350
1070400014,19/10/2022,BSIT01192003,22100361,9487
1010400040,20/10/2022,BBA01192018,22100163,6250
1040600130,20/10/2022,DPT01182004,22100022,9825
1090400024,20/10/2022,MAT01192014,221100383,5500
1090400024,20/10/2022,MAT01192014,22100403,5500
1210100401,20/10/2022,Fall2100401,22060209,7500
1070400030,20/10/2022,BSIT01192026,22100376,8812
1080400098,20/10/2022,MLT01192052,22100460,9593
1040600170,20/10/2022,DPT01182053,22100062,10500
