Student ID,Date,Student Roll,Challan No,Amount
1030200130,29/12/2023,BSCS01202013,231100360,10125
1030200127,29/12/2023,BSCS01202009,231200095,9375
1030200127,29/12/2023,BSCS01202009,231100359,9375
1210100434,29/12/2023,Fall2000434,231200751,4500
1110200085,29/12/2023,PSY01202013,231100703,7500
1210100661,29/12/2023,Fall2100661,220610019,8000
1210100661,29/12/2023,Fall2100661,230501239,8000
1210100661,29/12/2023,Fall2100661,230401325,8000
1210100661,29/12/2023,Fall2100661,230301212,8000
1210100661,29/12/2023,Fall2100661,22080448,8000
1210100661,29/12/2023,Fall2100661,22072440,8000
1210100059,29/12/2023,Fall2100059,231200614,8668
1120200182,29/12/2023,RIT01202042,231100767,12750
1110200109,29/12/2023,PSY01202037,231100721,7125
1110200116,29/12/2023,PSY01202044,231100728,6937
1050200063,29/12/2023,ENG01202007,231100558,6000
1050200063,29/12/2023,ENG01202007,231200294,6000
1030200147,29/12/2023,BSCS01202031,231100375,9750
1210101054,29/12/2023,Fall2201054,230501882,9500
1210100177,29/12/2023,Fall2100177,240100523,21336
1210100228,29/12/2023,Fall2100228,231200592,12502
1210100258,29/12/2023,Fall2100258,231200637,14169
1210100064,29/12/2023,Fall2100064,231200615,8335
1210101079,29/12/2023,Fall2201079,231100984,8000
1110200114,29/12/2023,PSY01202042,231100726,7500
1110200114,29/12/2023,PSY01202042,231200462,7500
1210100021,29/12/2023,Fall2100021,231200599,23669
1110200075,29/12/2023,PSY01202002,231100696,5625
1110200075,29/12/2023,PSY01202002,231200432,5625
1040200257,29/12/2023,DPT01202025,231200234,15000
1040200257,29/12/2023,DPT01202025,231200559,8000
1210100052,29/12/2023,Fall2100052,231200712,18752
1100400079,29/12/2023,OTT01192037,1034969,100
1210100463,29/12/2023,Fall2000463,230101626,6000
1040200253,29/12/2023,DPT01202021,231200230,14250
1210100514,29/12/2023,Fall2000514,230101655,6000
1210100515,29/12/2023,Fall2000515,231200760,4500
