Student ID,Date,Student Roll,Challan No,Amount
1210100255,17/03/2023,Fall2100255,230100965,14002 
1210100255,17/03/2023,Fall2100255,221200965,14002 
1210100256,17/03/2023,Fall2100256,221201171,10002 
1210100903,17/03/2023,Fall2200903,230101736,9335 
1210100204,17/03/2023,Fall2100204,230100980,13752 
1210100667,17/03/2023,Fall2100667,220610025,2000 
1210100421,17/03/2023,Fall2000421,230101348,6000 
1210100421,17/03/2023,Fall2000421,221201364,6000 
1210100256,17/03/2023,Fall2100256,230101171,10002 
1210100041,17/03/2023,Fall2100041,230101157,11669 
1210100128,17/03/2023,Fall2100128,230100976,13752 
1210100179,17/03/2023,Fall2100179,230101019,13752 
1210100117,17/03/2023,Fall2100117,230100974,13752 
1210100045,17/03/2023,Fall2100045,230101001,14335 
1210100246,17/03/2023,Fall2100246,230100982,14335 
