Student ID,Date,Student Roll,Challan No,Amount
1210100035,08/05/2023,Fall2100035,230500978,14919
1040800126,08/05/2023,DPT01172070,230501405,3000
1040800067,08/05/2023,DPT01172004,230501346,3000
1120400131,08/05/2023,RIT01192037,230501689,2000
1120200180,08/05/2023,RIT01202040,230400931,12187
1120400104,08/05/2023,RIT01192009,230500443,8750
1040800128,08/05/2023,DPT01172072,230501407,3000
1120600064,08/05/2023,RIT01182029,230501432,3000
1120600057,08/05/2023,RIT01182022,230501425,3000
1080200141,08/05/2023,MLT01202044,230400824,10505
1030400089,08/05/2023,BSCS01192017,230501697,2000
1120600070,08/05/2023,RIT01182035,230501438,3000
1060600039,08/05/2023,HND01182011,230501543,3000
1120200190,08/05/2023,RIT01202050,230400940,13875
1010400041,08/05/2023,BBA01192019,230201024,3750
1010400041,08/05/2023,BBA01192019,230300137,7750
1010400041,08/05/2023,BBA01192019,230400013,7750
1060600039,08/05/2023,HND01182011,22062813,100
1060600073,08/05/2023,HND01182054,22062809,100
1060600050,08/05/2023,HND01182023,22070753,1000
1030600054,08/05/2023,BSCS01182026,230501304,1500
1030600059,08/05/2023,BSCS01182031,230501309,1500
1030400090,08/05/2023,BSCS01192018,230501696,2000
1210100073,08/05/2023,Fall2100073,230501694,2000
1060600050,08/05/2023,HND01182023,22061587,2000
1120600047,08/05/2023,RIT01182009,230501416,3000
1120600075,08/05/2023,RIT01182041,230501443,3000
1040800115,08/05/2023,DPT01172058,230501394,3000
1040800100,08/05/2023,DPT01172042,230501379,3000
1040800120,08/05/2023,DPT01172063,230501399,3000
1040800118,08/05/2023,DPT01172061,230501397,3000
1040800119,08/05/2023,DPT01172062,230501398,3000
1040800066,08/05/2023,DPT01172003,230501345,3000
1120600040,08/05/2023,RIT01182002,230501409,3000
1120600083,08/05/2023,RIT01182050,230501451,3000
1120600078,08/05/2023,RIT01182044,230501446,3000
1040800072,08/05/2023,DPT01172009,230501351,3000
1040800116,08/05/2023,DPT01172059,230501395,3000
1060600080,08/05/2023,HND01182062,230501584,3000
1060600063,08/05/2023,HND01182042,230501567,3000
1210100708,08/05/2023,Fall2100708,220610033,5000
1210100708,08/05/2023,Fall2100708,22072454,5000
1210100708,08/05/2023,Fall2100708,22080462,5000
1090400024,08/05/2023,MAT01192014,230500328,5500
1090400024,08/05/2023,MAT01192014,230400328,5500
1210100477,08/05/2023,Fall2000477,230501690,6000
1210100708,08/05/2023,Fall2100708,221101495,6000
1110200111,08/05/2023,PSY01202039,230400889,6750
1110200111,08/05/2023,PSY01202039,230500887,6750
1110200106,08/05/2023,PSY01202034,230400884,6750
1090200037,08/05/2023,MATH01202002,230300085,8000
1070200081,08/05/2023,BSIT01202032,230300949,9000
1070200081,08/05/2023,BSIT01202032,230400787,9000
1080400058,08/05/2023,MLT01192005,230400278,9250
1210100898,08/05/2023,Fall2100898,230101722,9669
1060600073,08/05/2023,HND01182054,1009130,9850
1040600132,08/05/2023,DPT01182006,230500041,10500
1060400099,08/05/2023,HND01192021,230300332,11718
1210100196,08/05/2023,Fall2100196,230501000,13169
1040400209,08/05/2023,DPT01192027,230400581,14531
1210100242,08/05/2023,Fall2100242,230401210,14752
1040200254,08/05/2023,DPT01202022,230300849,15000
1040200256,08/05/2023,DPT01202024,230300851,15750
1210100056,08/05/2023,Fall2100056,230401188,16252
1210100107,08/05/2023,Fall2100107,230501012,17836
1210100018,08/05/2023,Fall2100018,230501179,18502
1210100132,08/05/2023,Fall2100132,230501015,22502
