Student ID,Date,Student Roll,Challan No,Amount
1060400125,28/03/2023,HND01192049,230300358,13125
1030400093,28/03/2023,BSCS01192022,230300638,10500
1210100946,28/03/2023,Fall2200946,230101801,12002
1210100697,28/03/2023,Fall2100697,230300083,8000
1060400096,28/03/2023,HND01192018,230201388,3889
1020400065,28/03/2023,BSBIO01192006,230300222,7750
1070400023,28/03/2023,BSIT01192015,230300371,7800
1210100121,28/03/2023,Fall2100121,230300081,8000
1210100120,28/03/2023,Fall2100120,230300080,8000
1060400096,28/03/2023,HND01192018,230600189,8437
1060400096,28/03/2023,HND01192018,230500205,8437
1060400096,28/03/2023,HND01192018,230400205,8437
1060400096,28/03/2023,HND01192018,230300329,8437
1040600150,28/03/2023,DPT01182025,230400059,10095
1040600150,28/03/2023,DPT01182025,230300183,10095
1060400115,28/03/2023,HND01192038,230300348,12187
1210100747,28/03/2023,Fall2100747,230101250,17836
