Student ID,Date,Student Roll,Challan No,Amount
1080400082,25/11/2022,MLT01192035,22100444,8906
1080400082,25/11/2022,MLT01192035,221100424,8906
1080400082,25/11/2022,MLT01192035,230100424,8906
1080400082,25/11/2022,MLT01192035,221200424,8906
1130400025,25/11/2022,BSSE01192019,22100564,8950
1090200046,25/11/2022,MATH01202011,221100792,6750
1210100008,25/11/2022,Fall2100008,221101075,20002
1120200190,25/11/2022,RIT01202050,221100942,13875
1210100811,25/11/2022,Fall2100811,221101341,16669
1210100106,25/11/2022,Fall2100106,221101203,17836
1120200156,25/11/2022,RIT01202013,221100912,13312
1030200119,25/11/2022,BSCS01202001,221100595,10125
1120400128,25/11/2022,RIT01192034,22100534,10750
1040200239,25/11/2022,DPT01202007,221100629,16500
1210100072,25/11/2022,Fall2100072,221101201,16919
1210100181,25/11/2022,Fall2100181,221101208,18752
1050200060,25/11/2022,ENG01202004,221100662,5000
1090400034,25/11/2022,MAT01192027,22100412,5500
1090400034,25/11/2022,MAT01192027,221100392,5500
1090200036,25/11/2022,MATH01202001,221200771,5750
1090200036,25/11/2022,MATH01202001,221100783,5750
1050200069,25/11/2022,ENG01202013,221100667,6750
1130400020,25/11/2022,BSSE01192012,22100559,7750
1020200103,25/11/2022,BIO01202018,221100593,8750
1070400033,25/11/2022,BSIT01192031,221100359,8812
1070400033,25/11/2022,BSIT01192031,22100379,8812
1030400081,25/11/2022,BSCS01192009,22100196,9150
1010200094,25/11/2022,BBA01202030,221100574,9750
1030400089,25/11/2022,BSCS01192017,22100204,10500
1120400099,25/11/2022,RIT01192004,221100489,10750
1120400099,25/11/2022,RIT01192004,22100509,10750
1040400200,25/11/2022,DPT01192017,22100244,10937
1080200101,25/11/2022,MLT01202002,221100740,11187
1080200101,25/11/2022,MLT01202002,221200728,11187
1080200101,25/11/2022,MLT01202002,230200184,11187
1080200101,25/11/2022,MLT01202002,230100728,11187
1210100728,25/11/2022,Fall2100728,221100810,11252
1040600129,25/11/2022,DPT01182003,22100021,11850
1040600175,25/11/2022,DPT01182059,22100066,12525
1040600165,25/11/2022,DPT01182047,22100057,12525
1040600165,25/11/2022,DPT01182047,221100037,12525
1120200166,25/11/2022,RIT01202025,221100920,12750
1210100672,25/11/2022,Fall2100672,221101314,13002
1210100797,25/11/2022,Fall2100797,230101232,13752
1210100751,25/11/2022,Fall2100751,221101244,13752
1210100797,25/11/2022,Fall2100797,221201232,13752
1210100797,25/11/2022,Fall2100797,221101250,13752
1210100739,25/11/2022,Fall2100739,221101267,14169
1210100053,25/11/2022,Fall2100053,221201004,14335
1210100053,25/11/2022,Fall2100053,221101018,14335
1210100053,25/11/2022,Fall2100053,230101004,14335
1210100226,25/11/2022,Fall2100226,221100973,15502
1210100725,25/11/2022,Fall2100725,221101360,15835
1210100092,25/11/2022,Fall2100092,221100961,16252
1210100785,25/11/2022,Fall2100785,221101291,21336
