Student ID,Date,Student Roll,Challan No,Amount
1060400117,12/09/2023,HND01192040,230901248,656
1050400047,12/09/2023,BSENG01192038,230201334,3750
1040600140,12/09/2023,DPT01182014,230700539,3000
1040600147,12/09/2023,DPT01182022,230700546,3000
1040600151,12/09/2023,DPT01182027,230201207,4445
1040600151,12/09/2023,DPT01182027,230700550,3000
1090400031,12/09/2023,MAT01192023,230901174,1193
1090400033,12/09/2023,MAT01192025,230901175,313
1010400067,12/09/2023,BBA01192053,230201048,3750
1010400067,12/09/2023,BBA01192053,230600037,7500
1210100617,12/09/2023,Fall2000617,230300063,7500
1210100617,12/09/2023,Fall2000617,230202019,7500
1210100617,12/09/2023,Fall2000617,230101906,7500
1210100825,12/09/2023,Fall2100825,230800271,12585
1210100964,12/09/2023,Fall2200964,230900326,6000
1040600143,12/09/2023,DPT01182017,230700542,3000
1040600143,12/09/2023,DPT01182017,230201199,3889
1040600143,12/09/2023,DPT01182017,230901009,7000
1040600162,12/09/2023,DPT01182044,230700561,3000
1040600162,12/09/2023,DPT01182044,230201218,2500
1120400137,12/09/2023,RIT01192043,230700256,3000
1120400122,12/09/2023,RIT01192028,230700241,3000
1100400076,12/09/2023,OTT01192034,230901327,2743
1100400083,12/09/2023,OTT01192044,230901334,536
1100400076,12/09/2023,OTT01192034,230201715,1250
1040600163,12/09/2023,DPT01182045,230901029,114
1040600144,12/09/2023,DPT01182018,230901010,4020
1040600163,12/09/2023,DPT01182045,230201219,2500
1040600163,12/09/2023,DPT01182045,230700562,3000
1040400228,12/09/2023,DPT01192050,230901215,893
1040600161,12/09/2023,DPT01182043,221201559,100
1040600170,12/09/2023,DPT01182053,230901036,700
1020400077,12/09/2023,BSBIO01192021,230200975,800
1020400071,12/09/2023,BSBIO01192013,230200969,800
1050400022,12/09/2023,BSENG01192005,230201310,1300
1050400039,12/09/2023,BSENG01192028,230201326,1500
1050400049,12/09/2023,BSENG01192040,230201336,1500
1030400093,12/09/2023,BSCS01192022,230700102,1500
1100400080,12/09/2023,OTT01192038,230901605,2000
1050400055,12/09/2023,BSENG01192048,230900959,2000
1040600170,12/09/2023,DPT01182053,230201226,2000
1210100480,12/09/2023,Fall2000480,230101407,2999
1020400077,12/09/2023,BSBIO01192021,230700363,3000
1020400071,12/09/2023,BSBIO01192013,230700357,3000
1110400063,12/09/2023,PSYC01192042,230700301,3000
1040600161,12/09/2023,DPT01182043,230700560,3000
1040600130,12/09/2023,DPT01182004,230700529,3000
1040600170,12/09/2023,DPT01182053,230700569,3000
1110400027,12/09/2023,PSYC01192004,230901564,3324
1110400063,12/09/2023,PSYC01192042,230201775,3750
1040600161,12/09/2023,DPT01182043,230201217,4445
1050400050,12/09/2023,BSENG01192041,230600149,5312
1050400050,12/09/2023,BSENG01192041,230500150,5312
1110400044,12/09/2023,PSYC01192022,230901578,6901
1210100480,12/09/2023,Fall2000480,230101862,6999
1110400063,12/09/2023,PSYC01192042,230500425,7000
1110400063,12/09/2023,PSYC01192042,230600408,7000
1110400046,12/09/2023,PSYC01192024,230901580,9034
1110400045,12/09/2023,PSYC01192023,230901579,9664
1110400051,12/09/2023,PSYC01192029,230901584,9800
1080200125,12/09/2023,MLT01202028,230600789,10750
1210100796,12/09/2023,Fall2100796,230800214,16919
