Student ID,Date,Student Roll,Challan No,Amount
1210100022,05/10/2022,Fall2100022,22061731,2000
1070200071,05/10/2022,BSIT01202022,22060687,2000
1210100193,05/10/2022,Fall2100193,1034362,19000
1210100193,05/10/2022,Fall2100193,22061997,2000
1210100352,05/10/2022,Fall2100352,22060139,7500
1030200119,05/10/2022,BSCS01202001,22060817,2000
1210100076,05/10/2022,Fall2100076,22071989,2000
1210100214,05/10/2022,Fall2100214,22062029,2000
1210100092,05/10/2022,Fall2100092,22061859,2000
1110200120,05/10/2022,PSY01202048,22061303,2000
1040200243,05/10/2022,DPT01202011,22060577,2000
1060200151,05/10/2022,HND01202026,22061671,2000
1020200104,05/10/2022,BIO01202019,22060951,2000
1210100147,05/10/2022,Fall2100147,22061955,2000
1210100105,05/10/2022,Fall2100105,22061881,2000
1210100095,05/10/2022,Fall2100095,22061861,2000
1110200120,05/10/2022,PSY01202048,1014008,6750
1040200243,05/10/2022,DPT01202011,1012880,12000
1210100362,05/10/2022,Fall2100362,22060021,12750
1040200237,05/10/2022,DPT01202005,1012855,15750
1060200151,05/10/2022,HND01202026,1013260,20650
1210100297,04/10/2022,Fall2100297,22060007,10500
1210100327,04/10/2022,Fall2100327,22060089,12000
1210100048,04/10/2022,Fall2100048,1034389,8667
1210100048,04/10/2022,Fall2100048,22061775,2000
1120200182,04/10/2022,RIT01202042,22061195,2000
1120200182,04/10/2022,RIT01202042,1014164,12750
1110200116,04/10/2022,PSY01202044,22061299,2000
1210100076,04/10/2022,Fall2100076,22061829,2000
1090200039,04/10/2022,MATH01202004,1013704,6000
1010200089,04/10/2022,BBA01202024,1012546,10125
1010200089,04/10/2022,BBA01202024,22060353,2000
1010200089,04/10/2022,BBA01202024,1012547,10125
1210100148,04/10/2022,Fall2100148,22061957,2000
1010200093,04/10/2022,BBA01202029,1012563,10500
1010200093,04/10/2022,BBA01202029,1012564,10500
1030200119,04/10/2022,BSCS01202001,1012676,10125
1110200093,04/10/2022,PSY01202021,1013900,6938
1040200272,04/10/2022,DPT01202040,22070175,1000
1020200097,04/10/2022,BIO01202012,22070383,1000
1090200042,04/10/2022,MATH01202007,22070677,1000
1210100084,04/10/2022,Fall2100084,22061843,2000
1040200272,04/10/2022,DPT01202040,22071293,2000
1040200272,04/10/2022,DPT01202040,22060593,2000
1210100239,04/10/2022,Fall2100239,22062065,2000
1040600177,04/10/2022,DPT01182062,22060527,2000
1060200129,04/10/2022,HND01202002,22061655,2000
1020200097,04/10/2022,BIO01202012,22060945,2000
1020200097,04/10/2022,BIO01202012,22071501,2000
1020200093,04/10/2022,BIO01202008,22060941,2000
1090200042,04/10/2022,MATH01202007,22061497,2000
1090200042,04/10/2022,MATH01202007,22071795,2000
1010200068,04/10/2022,BBA01202001,22060333,2000
1210100009,04/10/2022,Fall2100009,22061705,2000
1210100009,04/10/2022,Fall2100009,22071931,2000
1110200112,04/10/2022,PSY01202040,22061293,2000
1120200173,04/10/2022,RIT01202033,22061187,2000
1110200113,04/10/2022,PSY01202041,22061295,2000
1010200068,04/10/2022,BBA01202001,1012464,7500
1010200068,04/10/2022,BBA01202001,1012463,7500
1020200093,04/10/2022,BIO01202008,1012628,8125
1210100228,04/10/2022,Fall2100228,1034191,12500
1210100239,04/10/2022,Fall2100239,1034812,14167
1210100009,04/10/2022,Fall2100009,1034737,19667
1210100195,06/10/2022,Fall2100195,22072077,2000
1210100195,06/10/2022,Fall2100195,1034428,8000
1210100195,06/10/2022,Fall2100195,22062001,2000
1060200159,06/10/2022,HND01202034,1013289,29500
1060200159,06/10/2022,HND01202034,1013290,29500
1060200159,06/10/2022,HND01202034,1013291,29500
1030200142,06/10/2022,BSCS01202025,22060835,2000
1030200131,06/10/2022,BSCS01202014,22060823,2000
1030200141,06/10/2022,BSCS01202024,22060833,2000
1210100067,06/10/2022,Fall2100067,22061813,2000
1210100240,06/10/2022,Fall2100240,22062067,2000
1210100240,06/10/2022,Fall2100240,22072109,2000
1030200141,06/10/2022,BSCS01202024,1012764,8000
1030200141,06/10/2022,BSCS01202024,1012763,8000
1210100348,06/10/2022,Fall2100348,22060132,12000
1210100240,06/10/2022,Fall2100240,1034632,16250
