Student ID,Date,Student Roll,Challan No,Amount
1010400063,15/08/2023,BBA01192048,230800344,100
1060400125,15/08/2023,HND01192049,230800342,100
1060400098,15/08/2023,HND01192020,230800343,100
1010400065,15/08/2023,BBA01192050,230201046,3750
1210100356,15/08/2023,Fall2100356,221101412,6000
1210100527,15/08/2023,Fall2000527,230202003,6999
1010400065,15/08/2023,BBA01192050,230600035,7750
1010400065,15/08/2023,BBA01192050,230500035,7750
1010200093,15/08/2023,BBA01202029,230600537,10500
1040600148,15/08/2023,DPT01182023,230500057,11000
1210100356,15/08/2023,Fall2100356,22060148,12000
1210100801,15/08/2023,Fall2100801,230700590,12585
1210100726,15/08/2023,Fall2100726,230700636,17502
1210100736,15/08/2023,Fall2100736,230800204,19669
