Student ID,Date,Student Roll,Challan No,Amount
1210100248,21/12/2023,Fall2100248,231200678,15502
1210100248,21/12/2023,Fall2100248,240100596,15502
1210100248,21/12/2023,Fall2100248,240200563,15502
1070600007,21/12/2023,BSIT01182010,230501330,1500
1070600006,21/12/2023,BSIT01182008,230501329,1500
1060200160,21/12/2023,HND01202035,231100592,11750
1080200113,21/12/2023,MLT01202015,231200371,10312
1030200144,21/12/2023,BSCS01202027,231200108,10500
1030200144,21/12/2023,BSCS01202027,231100372,10500
1070200075,21/12/2023,BSIT01202026,231100618,11250
1110200099,21/12/2023,PSY01202027,231100714,6750
1060200136,21/12/2023,HND01202010,231200310,11250
