Student ID,Date,Student Roll,Challan No,Amount
1120200190,07/04/2023,RIT01202050,230301102,13875
1120400116,07/04/2023,RIT01192022,230300577,9750
1120400116,07/04/2023,RIT01192022,230400453,9750
1210100819,07/04/2023,Fall2100819,230101334,16919
1060400098,07/04/2023,HND01192020,230400207,11718
1040400194,07/04/2023,DPT01192010,230300690,13812
1040600138,07/04/2023,DPT01182012,230400047,11175
1210100225,07/04/2023,Fall2100225,230400955,13169
1060200135,07/04/2023,HND01202009,230300894,13750
1210100004,07/04/2023,Fall2100004,230201454,709
1090200036,07/04/2023,MATH01202001,230201681,1834
1040400200,07/04/2023,DPT01192017,230201245,3750
1210100459,07/04/2023,Fall2000459,230300098,4500
1090200036,07/04/2023,MATH01202001,230500831,5750
1090200036,07/04/2023,MATH01202001,230300995,5750
1090200036,07/04/2023,MATH01202001,230400833,5750
1090200036,07/04/2023,MATH01202001,230600812,5750
1210100064,07/04/2023,Fall2100064,230401032,8335
1210100123,07/04/2023,Fall2100123,230401035,8668
1210100123,07/04/2023,Fall2100123,230501033,8668
1100400066,07/04/2023,OTT01192021,230300483,8750
1070400033,07/04/2023,BSIT01192031,230300381,8812
1070400033,07/04/2023,BSIT01192031,230400257,8812
1080400088,07/04/2023,MLT01192041,230300432,8906
1080200142,07/04/2023,MLT01202045,230300987,10312
1060400101,07/04/2023,HND01192023,230300334,10781
1040400200,07/04/2023,DPT01192017,230300696,10937
1120400143,07/04/2023,RIT01192049,230300603,11250
1060400090,07/04/2023,HND01192011,230300323,11250
1210100097,07/04/2023,Fall2100097,230400962,11502
1210100084,07/04/2023,Fall2100084,230400961,11502
1210100103,07/04/2023,Fall2100103,230401142,11669
1120200159,07/04/2023,RIT01202016,230301075,12187
1210100236,07/04/2023,Fall2100236,230400966,12502
1120200175,07/04/2023,RIT01202035,230400926,12750
1120200175,07/04/2023,RIT01202035,230301088,12750
1120200175,07/04/2023,RIT01202035,230500924,12750
1120200175,07/04/2023,RIT01202035,230600905,12750
1210100024,07/04/2023,Fall2100024,230400958,13002
1210100241,07/04/2023,Fall2100241,230401059,13335
1120200163,07/04/2023,RIT01202022,230301078,13875
1040200253,07/04/2023,DPT01202021,230300848,14250
1210100199,07/04/2023,Fall2100199,230401023,14336
1040200248,07/04/2023,DPT01202016,230300845,15000
1210100130,07/04/2023,Fall2100130,230401055,16669
1210100070,07/04/2023,Fall2100070,230401166,17836
1210100004,07/04/2023,Fall2100004,230401042,18335
1040200272,07/04/2023,DPT01202040,230300862,18750
