Student ID,Date,Student Roll,Challan No,Amount
1030400104,21/07/2023,BSCS01192035,230201115,2500
1030400104,21/07/2023,BSCS01192035,230600508,5775
1040600178,21/07/2023,DPT01182063,230500086,11850
1040600178,21/07/2023,DPT01182063,230600086,11850
1040600175,21/07/2023,DPT01182059,230600083,12525
1040600175,21/07/2023,DPT01182059,230700573,3000
1070200078,21/07/2023,BSIT01202029,230400784,10125
1070200078,21/07/2023,BSIT01202029,230500782,10125
1070200078,21/07/2023,BSIT01202029,230600763,10125
1120200165,21/07/2023,RIT01202024,230600896,10500
1030200155,21/07/2023,BSCS01202039,230600650,10125
1030200155,21/07/2023,BSCS01202039,230500667,10125
1120200188,21/07/2023,RIT01202048,230600917,11625
1120200188,21/07/2023,RIT01202048,230500936,11625
1120400107,21/07/2023,RIT01192012,230700228,3000
1010400036,21/07/2023,BBA01192013,230201019,3750
1030200144,21/07/2023,BSCS01202027,230600643,10500
1030400104,21/07/2023,BSCS01192035,230700113,1500
1040600183,21/07/2023,DPT01182069,230600089,7500
1040600185,21/07/2023,DPT01182071,230600091,10000
1040400188,21/07/2023,DPT01192002,230500560,14531
1040400229,21/07/2023,DPT01192051,230600582,15250
1040400229,21/07/2023,DPT01192051,230500599,15250
1210100059,21/07/2023,Fall2100059,230601010,8668
1210100087,21/07/2023,Fall2100087,230401033,7335
1210100135,21/07/2023,Fall2100135,230500961,11502
1030200136,21/07/2023,BSCS01202019,230201141,2167
1120400100,21/07/2023,RIT01192005,230700223,3000
1040600160,21/07/2023,DPT01182042,230600069,10095
1060400102,21/07/2023,HND01192024,230500211,13125
1060400102,21/07/2023,HND01192024,230600195,13125
1060400102,21/07/2023,HND01192024,230700391,3000
1040600173,21/07/2023,DPT01182056,230600081,13875
1120400131,21/07/2023,RIT01192037,230700250,3000
1120400131,21/07/2023,RIT01192037,230600450,9750
1120400131,21/07/2023,RIT01192037,230300591,9750
1030200156,21/07/2023,BSCS01202040,230600651,7800
1080200133,21/07/2023,MLT01202036,230500816,11625
1080200133,21/07/2023,MLT01202036,230600797,11625
1010400035,21/07/2023,BBA01192012,230600007,7000
1010400036,21/07/2023,BBA01192013,230500008,7750
1010400036,21/07/2023,BBA01192013,230700318,3000
1010400036,21/07/2023,BBA01192013,230600008,7750
1040200241,21/07/2023,DPT01202009,230500675,11250
1040200241,21/07/2023,DPT01202009,230600658,11250
1080200124,21/07/2023,MLT01202027,230600788,11187
1080200124,21/07/2023,MLT01202027,230500807,11187
1120400128,21/07/2023,RIT01192034,230400464,10750
1120400128,21/07/2023,RIT01192034,230700247,3000
1120400128,21/07/2023,RIT01192034,230600447,10750
1090400035,21/07/2023,MAT01192033,230500338,5500
1040400222,21/07/2023,DPT01192042,230500592,18125
1030400081,21/07/2023,BSCS01192009,230500502,9150
1030400081,21/07/2023,BSCS01192009,230600485,9150
1040400188,21/07/2023,DPT01192002,230600543,14531
1070400014,21/07/2023,BSIT01192003,230201475,3084
1210100135,21/07/2023,Fall2100135,230600942,11502
1210100135,21/07/2023,Fall2100135,230201005,3889
1030200151,21/07/2023,BSCS01202035,230600648,10125
1030200151,21/07/2023,BSCS01202035,230400667,10125
1080400057,21/07/2023,MLT01192004,230500277,9250
1080400057,21/07/2023,MLT01192004,230600261,9250
1080400057,21/07/2023,MLT01192004,230700477,3000
1210100042,21/07/2023,Fall2100042,230601141,18752
1040600184,21/07/2023,DPT01182070,230600090,8750
1040600144,21/07/2023,DPT01182018,230600053,13875
1090400035,21/07/2023,MAT01192033,230600322,5500
1040200261,21/07/2023,DPT01202029,230500691,15000
1210100032,21/07/2023,Fall2100032,230601164,17002
1080200145,21/07/2023,MLT01202048,230500826,10750
1080200145,21/07/2023,MLT01202048,230600807,10750
1080400082,21/07/2023,MLT01192035,230700500,3000
1050400057,21/07/2023,BSENG01192050,230201344,3750
1020400072,21/07/2023,BSBIO01192015,230500105,7750
1020400072,21/07/2023,BSBIO01192015,230600105,7750
1050400055,21/07/2023,BSENG01192048,230201342,3750
1050400055,21/07/2023,BSENG01192048,230500155,5312
1050400055,21/07/2023,BSENG01192048,230600154,5312
1080200138,21/07/2023,MLT01202041,230500819,11625
1080200138,21/07/2023,MLT01202041,230600800,11625
1120400138,21/07/2023,RIT01192044,230500474,8750
