Student ID,Date,Student Roll,Challan No,Amount
1060400125,11/07/2023,HND01192049,230600218,13125
1060400125,11/07/2023,HND01192049,230700411,3000
1210100072,11/07/2023,Fall2100072,230601147,16919
1120400133,11/07/2023,RIT01192039,230700252,3000
1070400027,11/07/2023,BSIT01192020,230600235,9150
1070400027,11/07/2023,BSIT01192020,230500251,9150
1070400027,11/07/2023,BSIT01192020,230700139,1500
1210100080,11/07/2023,Fall2100080,230601046,14335
1040200280,11/07/2023,DPT01202050,230600687,9375
1210100765,11/07/2023,Fall2200765,230601207,8000
1010400031,11/07/2023,BBA01192007,230500003,8750
1010400031,11/07/2023,BBA01192007,230600003,8750
1010400048,11/07/2023,BBA01192029,230600020,7500
1010400048,11/07/2023,BBA01192029,230500020,7500
1010400048,11/07/2023,BBA01192029,230201031,3750
1010400048,11/07/2023,BBA01192029,230700329,3000
1010400052,11/07/2023,BBA01192035,230700332,3000
1090400030,11/07/2023,MAT01192022,230600318,5312
1010400052,11/07/2023,BBA01192035,230300147,8750
1090400030,11/07/2023,MAT01192022,230500334,5312
1110200106,11/07/2023,PSY01202034,230600863,6750
1010400052,11/07/2023,BBA01192035,230600023,8750
1040400197,11/07/2023,DPT01192013,230600552,18000
1080400058,11/07/2023,MLT01192005,230600262,9250
1210100179,11/07/2023,Fall2100179,230600978,13752
1070400042,11/07/2023,BSIT01192043,230500266,8475
1070400042,11/07/2023,BSIT01192043,230600250,8475
1010400059,11/07/2023,BBA01192042,230500029,7250
1010400059,11/07/2023,BBA01192042,230600029,7250
1090400029,11/07/2023,MAT01192021,230300457,5125
1010400060,11/07/2023,BBA01192044,230501699,100
1060400105,11/07/2023,HND01192027,230201397,2500
1010400060,11/07/2023,BBA01192044,230700339,3000
1060400105,11/07/2023,HND01192027,230700394,3000
1040400209,11/07/2023,DPT01192027,230700196,3000
1010400060,11/07/2023,BBA01192044,230201041,3750
1110400029,11/07/2023,PSYC01192006,230500391,6187
1090200040,11/07/2023,MATH01202005,230600816,6500
1010400035,11/07/2023,BBA01192012,230500007,7000
1070400036,11/07/2023,BSIT01192035,230400260,7125
1070400036,11/07/2023,BSIT01192035,230600244,7125
1050200061,11/07/2023,ENG01202005,230600692,7500
1050200061,11/07/2023,ENG01202005,230500711,7500
1110200085,11/07/2023,PSY01202013,230500866,7500
1110200085,11/07/2023,PSY01202013,230600847,7500
1070200062,11/07/2023,BSIT01202013,230600751,7500
1040400228,11/07/2023,DPT01192050,230700460,8000
1210100120,11/07/2023,Fall2100120,230700463,8000
1080200102,11/07/2023,MLT01202004,230600770,8125
1080200102,11/07/2023,MLT01202004,230500789,8125
1080400068,11/07/2023,MLT01192017,230500288,8562
1020200096,11/07/2023,BIO01202011,230500634,8750
1020200096,11/07/2023,BIO01202011,230600617,8750
1020400076,11/07/2023,BSBIO01192020,230500109,8750
1100200105,11/07/2023,OTT01202025,230500855,9375
1030200142,11/07/2023,BSCS01202025,230600642,9750
1070200054,11/07/2023,BSIT01202005,230500764,9750
1070200054,11/07/2023,BSIT01202005,230600745,9750
1070200054,11/07/2023,BSIT01202005,230400766,9750
1030200139,11/07/2023,BSCS01202022,230500656,10125
1040600166,11/07/2023,DPT01182048,230300199,10500
1070400016,11/07/2023,BSIT01192006,230600225,10500
1070400016,11/07/2023,BSIT01192006,230500241,10500
1040600163,11/07/2023,DPT01182045,230600072,10500
1040600163,11/07/2023,DPT01182045,230500072,10500
1060400105,11/07/2023,HND01192027,230500214,10781
1080200116,11/07/2023,MLT01202018,230600780,11187
1080200116,11/07/2023,MLT01202018,230500799,11187
1010200069,11/07/2023,BBA01202002,230400539,11250
1060200143,11/07/2023,HND01202018,230500737,12250
1060200143,11/07/2023,HND01202018,230600718,12250
1060200167,11/07/2023,HND01202042,230500754,12450
1210100228,11/07/2023,Fall2100228,230600944,12502
1040600168,11/07/2023,DPT01182050,230600077,12525
1040600175,11/07/2023,DPT01182059,230500083,12525
1040600144,11/07/2023,DPT01182018,230500053,13875
1040400213,11/07/2023,DPT01192032,230500585,14531
1040400209,11/07/2023,DPT01192027,230600564,14531
1040200277,11/07/2023,DPT01202046,230600685,17250
1040200278,11/07/2023,DPT01202047,230600686,17250
1040200278,11/07/2023,DPT01202047,230500703,17250
1210100070,11/07/2023,Fall2100070,230601145,17836
1040400222,11/07/2023,DPT01192042,230300716,18125
