Student ID,Date,Student Roll,Challan No,Amount
1210100081,17/08/2022,Fall2100081,1034325,31778
1020400070,17/08/2022,BSBIO01192012,1010628,7500
1020400070,17/08/2022,BSBIO01192012,1010629,7500
1210100149,17/08/2022,Fall2100149,1034526,14917
1210100149,17/08/2022,Fall2100149,1034527,14917
1210100149,17/08/2022,Fall2100149,1034525,14917
1030600068,17/08/2022,BSCS01182041,1008868,8475
1110400026,17/08/2022,PSYC01192003,1012052,7000
1110400026,17/08/2022,PSYC01192003,1012053,7000
1110400026,17/08/2022,PSYC01192003,1012051,7000
1110400025,17/08/2022,PSYC01192002,1012049,6350
1060200160,17/08/2022,HND01202035,22061679,2000
1060200160,17/08/2022,HND01202035,1013296,11750
1040800093,17/08/2022,DPT01172035,1009724,7925
1120400137,17/08/2022,RIT01192043,1012406,11750
1010400035,17/08/2022,BBA01192012,1010455,7000
1050200067,17/08/2022,ENG01202011,1013072,6250
1050200059,17/08/2022,ENG01202003,1013040,6250
1050200063,17/08/2022,ENG01202007,1013055,6000
1050200063,17/08/2022,ENG01202007,1013056,6000
1050200078,17/08/2022,ENG01202022,1013116,6250
1100600039,17/08/2022,OTT02182041,22072415,100
1060200129,17/08/2022,HND01202002,22071047,500
1210100267,17/08/2022,Fall2100267,22062117,2000
1050200058,17/08/2022,ENG01202001,1013036,5000
1050400047,17/08/2022,BSENG01192038,1011213,5500
1050400047,17/08/2022,BSENG01192038,1011212,5500
1100600040,17/08/2022,OTT02182042,1009584,5625
1110600013,17/08/2022,BSPsy01182008,1008459,7000
1110600013,17/08/2022,BSPsy01182008,1008460,7000
1030200158,17/08/2022,BSCS01202042,1012831,7501
1100600015,17/08/2022,OTT02182011,1009477,8750
1100600015,17/08/2022,OTT02182011,1009478,8750
1060200132,17/08/2022,HND01202004,1013183,8750
1060200132,17/08/2022,HND01202004,1013184,8750
1020200092,17/08/2022,BIO01202007,1012623,9063
1210100115,17/08/2022,Fall2100115,1034524,10834
1060200129,17/08/2022,HND01202002,1013175,11250
1060200129,17/08/2022,HND01202002,1013176,11250
1010200069,17/08/2022,BBA01202002,1012467,11250
1010200069,17/08/2022,BBA01202002,1012468,11250
1120200152,17/08/2022,RIT01202009,1014044,11625
1040600176,17/08/2022,DPT01182060,1010064,11850
1210100014,17/08/2022,Fall2100014,1034211,14334
1210100014,17/08/2022,Fall2100014,1034212,14334
1040400211,17/08/2022,DPT01192030,1011012,15250
1040200242,17/08/2022,DPT01202010,1012876,15750
1210100267,17/08/2022,Fall2100267,1034383,21334
1050600012,18/08/2022,BSEng001182018,22072417,8000
1010200078,18/08/2022,BBA01202013,1012504,9875
1010200078,18/08/2022,BBA01202013,1012503,9875
1210100054,18/08/2022,Fall2100054,1034763,19667
1210100054,18/08/2022,Fall2100054,1034764,19667
1120600077,18/08/2022,RIT01182043,1010360,8425
1050200075,18/08/2022,ENG01202019,1013104,6750
1050200075,18/08/2022,ENG01202019,22061017,2000
1060200161,18/08/2022,HND01202036,1013300,12250
1110200117,18/08/2022,PSY01202045,1013993,6750
1110200117,18/08/2022,PSY01202045,1013996,6750
1110200117,18/08/2022,PSY01202045,22061301,2000
1010400031,18/08/2022,BBA01192007,1010441,8750
1120200178,18/08/2022,RIT01202038,1014148,13875
1080600022,18/08/2022,MLT01172025,1009316,7813
1080600034,18/08/2022,MLT01172040,1009363,7813
1050400052,18/08/2022,BSENG01192043,1011232,6250
1050400052,18/08/2022,BSENG01192043,1011233,6250
1050400057,18/08/2022,BSENG01192050,1011252,6250
1050400057,18/08/2022,BSENG01192050,1011253,6250
1070400031,18/08/2022,BSIT01192027,1011516,7125
1040600129,18/08/2022,DPT01182003,1009876,11850
1070200054,18/08/2022,BSIT01202005,1013368,9750
1070200054,18/08/2022,BSIT01202005,1013367,9750
1050200072,18/08/2022,ENG01202016,1013092,6250
1050200069,18/08/2022,ENG01202013,1013080,6750
1100600026,18/08/2022,OTT02182023,1009524,7500
1100600026,18/08/2022,OTT02182023,1009523,7500
1030400111,18/08/2022,BSCS01192044,1010869,7800
1070400035,18/08/2022,BSIT01192034,1011532,8475
1070400029,18/08/2022,BSIT01192025,1011507,8813
1010200085,18/08/2022,BBA01202020,1012530,9375
1010200085,18/08/2022,BBA01202020,1012529,9375
1010200085,18/08/2022,BBA01202020,1012531,9375
1100200094,18/08/2022,OTT01202002,1013763,10125
1100200094,18/08/2022,OTT01202002,1013764,10125
1070200066,18/08/2022,BSIT01202017,1013415,12188
1210100042,18/08/2022,Fall2100042,1034758,18750
1040200272,18/08/2022,DPT01202040,1012995,37500
1040200272,18/08/2022,DPT01202040,1012994,37500
1050400042,18/08/2022,BSENG01192031,1011190,4250
1210100009,18/08/2022,Fall2100009,1034736,19667
1020200103,18/08/2022,BIO01202018,1012668,8750
1210100038,18/08/2022,Fall2100038,1034553,17750
1120400136,18/08/2022,RIT01192042,1012404,11275
1210100038,18/08/2022,Fall2100038,1034554,17750
1040600135,18/08/2022,DPT01182009,1009900,13200
1040600135,18/08/2022,DPT01182009,1009899,13200
1210100095,18/08/2022,Fall2100095,1034587,15500
1080200110,18/08/2022,MLT01202012,1013529,10750
1110400050,18/08/2022,PSYC01192028,1012148,6188
1080600028,18/08/2022,MLT01172031,1009339,10000
1060600044,18/08/2022,HND01182016,1009016,10040
1040600164,18/08/2022,DPT01182046,1010015,11850
1040600164,18/08/2022,DPT01182046,1010016,11850
1110200094,18/08/2022,PSY01202022,1013904,6375
1100600022,18/08/2022,OTT02182019,1009508,5813
1080600028,18/08/2022,MLT01172031,1009340,10000
1040200270,18/08/2022,DPT01202038,1012987,15750
1040200270,18/08/2022,DPT01202038,22060591,2000
1070400045,18/08/2022,BSIT01192047,1011570,11016
1110200098,18/08/2022,PSY01202026,1013920,6750
1110200098,18/08/2022,PSY01202026,1013919,6750
1060600034,18/08/2022,HND01182006,1008973,7575
1060600034,18/08/2022,HND01182006,1008974,7575
1120400114,18/08/2022,RIT01192020,22072419,500
1040600139,18/08/2022,DPT01182013,22060521,2000
1050400029,18/08/2022,BSENG01192014,1011140,5313
1050400029,18/08/2022,BSENG01192014,1011141,5313
1110200112,18/08/2022,PSY01202040,1013975,6750
1110200112,18/08/2022,PSY01202040,1013976,6750
1110200113,18/08/2022,PSY01202041,1013980,6750
1010400032,18/08/2022,BBA01192008,1010445,7250
1030600055,18/08/2022,BSCS01182027,1008815,8138
1080600016,18/08/2022,MLT01172019,1009292,8594
1100400084,18/08/2022,OTT01192045,1012005,8750
1080200104,18/08/2022,MLT01202006,1013508,9875
1040600139,18/08/2022,DPT01182013,1009916,10095
