Student ID,Date,Student Roll,Challan No,Amount
1030600032,16/03/2023,BSCS01182003,1012457,100
1210100111,16/03/2023,Fall2100111,230201465,681
1210100084,16/03/2023,Fall2100084,230201003,1389
1210100084,16/03/2023,Fall2100084,230200825,2000
1210100111,16/03/2023,Fall2100111,230200794,2500
1210100005,16/03/2023,Fall2100005,230201822,2750
1210100047,16/03/2023,Fall2100047,230200823,3000
1210100228,16/03/2023,Fall2100228,230201007,2789
1210100942,16/03/2023,Fall2200942,230101798,9586
1210100942,16/03/2023,Fall2200942,221201622,9586
1210100222,16/03/2023,Fall2100222,230101168,11252
1210100222,16/03/2023,Fall2100222,221201168,11252
1210100084,16/03/2023,Fall2100084,230100987,11502
1210100084,16/03/2023,Fall2100084,221200987,11502
1210100047,16/03/2023,Fall2100047,221200986,13502
1210100047,16/03/2023,Fall2100047,230100986,13502
1210100809,16/03/2023,Fall2100809,230101318,13752
1210100268,16/03/2023,Fall2100268,230101047,20169
