Student ID,Date,Student Roll,Challan No,Amount
1060200166,06/02/2023,HND01202041,230200149,13750
1080200144,06/02/2023,MLT01202047,230100765,9875
1080200144,06/02/2023,MLT01202047,230200221,9875
1050400027,06/02/2023,BSENG01192012,221200262,5125
1050400027,06/02/2023,BSENG01192012,22100282,5125
1010200099,06/02/2023,BBA01202035,230100565,9000
1010200068,06/02/2023,BBA01202001,230100545,7500
1100400081,06/02/2023,OTT01192040,230100474,6875
1100400081,06/02/2023,OTT01192040,221200474,6875
1060200156,06/02/2023,HND01202031,230200143,11750
1060200156,06/02/2023,HND01202031,230100687,11750
1110400072,06/02/2023,PSYC01192053,22100124,5375
1110400072,06/02/2023,PSYC01192053,221100104,5375
1110200111,06/02/2023,PSY01202039,230200283,6750
1110200111,06/02/2023,PSY01202039,230100829,6750
1050200061,06/02/2023,ENG01202005,230200107,7500
1050200061,06/02/2023,ENG01202005,230100651,7500
1100200105,06/02/2023,OTT01202025,230200251,9375
1120400131,06/02/2023,RIT01192037,221200517,9750
1120400131,06/02/2023,RIT01192037,230100517,9750
1080200126,06/02/2023,MLT01202029,230100749,11187
1040200241,06/02/2023,DPT01202009,230100618,11250
1060200161,06/02/2023,HND01202036,230100692,12250
1210100089,06/02/2023,Fall2100089,230101085,13169
1040600162,06/02/2023,DPT01182044,221100034,13200
1040400209,06/02/2023,DPT01192027,221200233,14531
1040200236,06/02/2023,DPT01202004,230100615,15000
1040200236,06/02/2023,DPT01202004,230200071,15000
1040200265,07/02/2023,DPT01202033,230200093,16500
1050400043,07/02/2023,BSENG01192032,22100298,5500
1050400043,07/02/2023,BSENG01192032,230100278,5500
1040600146,07/02/2023,DPT01182021,230100018,11850
1210100102,07/02/2023,Fall2100102,230101053,8335
1080400066,07/02/2023,MLT01192014,230100408,8906
1080400066,07/02/2023,MLT01192014,221200408,8906
1080400066,07/02/2023,MLT01192014,221100408,8906
1080400066,07/02/2023,MLT01192014,22100428,8906
1040600164,07/02/2023,DPT01182046,230100036,11850
1040600164,07/02/2023,DPT01182046,221200036,11850
1110200084,07/02/2023,PSY01202011,230100807,7500
1110200084,07/02/2023,PSY01202011,230200261,7500
1070400013,07/02/2023,BSIT01192002,230200750,100
1070400049,07/02/2023,BSIT01192053,230200751,100
1060400087,07/02/2023,HND01192008,230200558,2000
1210100649,07/02/2023,Fall2100649,22072428,5000
1210100649,07/02/2023,Fall2100649,220610007,5000
1210100432,07/02/2023,Fall2000432,230101601,6000
1210100438,07/02/2023,Fall2000438,230101606,6000
