Student ID,Date,Student Roll,Challan No,Amount
1210100715,27/12/2022,Fall2100715,221201321,14752
1120400110,27/12/2022,RIT01192015,221100498,11250
1120400110,27/12/2022,RIT01192015,221200498,11250
1210100832,27/12/2022,Fall2100832,221201534,13169
1210100847,27/12/2022,Fall2100847,221101525,10419
1120400096,27/12/2022,RIT01192001,221200486,11250
1080400065,27/12/2022,MLT01192013,221100407,8562
1080400065,27/12/2022,MLT01192013,22100427,8562
1020200093,27/12/2022,BIO01202008,221100586,8125
1020200093,27/12/2022,BIO01202008,221200574,8125
1070400031,28/12/2022,BSIT01192027,230100357,7125
1010400061,28/12/2022,BBA01192045,22100182,7250
1010400061,28/12/2022,BBA01192045,221100162,7250
1210100789,28/12/2022,Fall2100789,221101300,15502
1210100845,28/12/2022,Fall2100845,221101523,14752
1210100135,28/12/2022,Fall2100135,221101003,11502
1210100696,28/12/2022,Fall2100696,221101260,18752
1210100363,28/12/2022,Fall2100363,22060037,10500
1110400058,28/12/2022,PSYC01192037,22100110,7000
1110400058,28/12/2022,PSYC01192037,221100090,7000
1210100204,28/12/2022,Fall2100204,221100994,13752
1210100204,28/12/2022,Fall2100204,221200980,13752
1210100850,28/12/2022,Fall2100850,221101529,12502
1210100747,28/12/2022,Fall2100747,221101268,17836
1210100794,28/12/2022,Fall2100794,221101275,18752
1210100149,28/12/2022,Fall2100149,221201087,14919
1080400068,28/12/2022,MLT01192017,221200410,8562
1080400091,28/12/2022,MLT01192044,221100433,9593
1080400091,28/12/2022,MLT01192044,22100453,9593
1210100041,28/12/2022,Fall2100041,221201157,11669
1060200140,28/12/2022,HND01202014,221200675,11750
1060200140,28/12/2022,HND01202014,221100687,11750
1060200171,28/12/2022,HND01202046,221200698,11750
1060200171,28/12/2022,HND01202046,221100710,11750
1210100374,28/12/2022,Fall2100374,22060025,12000
1210100374,28/12/2022,Fall2100374,22060026,12000
1210100108,28/12/2022,Fall2100108,221100964,17002
