Student ID,Date,Student Roll,Challan No,Amount
1080400086,28/07/2022,MLT01192039,1011721,9250
1210100199,28/07/2022,Fall2100199,1034365,14334
1060200149,28/07/2022,HND01202024,1013250,11750
1120600057,28/07/2022,RIT01182022,1010280,8850
1010600016,28/07/2022,BBA01182006,1008663,6250
1010600016,28/07/2022,BBA01182006,1008664,6250
1060200150,28/07/2022,HND01202025,1013256,11750
1080200137,28/07/2022,MLT01202040,22071051,100
1030600067,28/07/2022,BSCS01182040,1008864,7800
1020200095,29/07/2022,BIO01202010,1012635,7813
1210100124,29/07/2022,Fall2100124,1034335,24833
1080600033,29/07/2022,MLT01172038,1009360,6875
1080200133,29/07/2022,MLT01202036,22061463,2000
1080200133,29/07/2022,MLT01202036,1013623,11625
1070200051,29/07/2022,BSIT01202002,1013356,9375
1070200051,29/07/2022,BSIT01202002,1013354,9375
1080600021,29/07/2022,MLT01172024,1009312,7500
1210100103,29/07/2022,Fall2100103,1034692,11667
1210100001,29/07/2022,Fall2100001,1034314,23667
1100400059,29/07/2022,OTT01192014,1011905,8463
1100400059,29/07/2022,OTT01192014,1011904,8463
1100400078,29/07/2022,OTT01192036,1011980,8750
1100400078,29/07/2022,OTT01192036,1011981,8750
1060600047,29/07/2022,HND01182020,1009028,8850
1060600047,29/07/2022,HND01182020,1009027,8850
1080400069,29/07/2022,MLT01192018,1011653,8907
1030200135,29/07/2022,BSCS01202018,1012740,9750
1030200135,29/07/2022,BSCS01202018,1012739,9750
1010200073,29/07/2022,BBA01202008,1012484,9875
1010200073,29/07/2022,BBA01202008,1012483,9875
1060400083,29/07/2022,HND01192003,1011261,10313
1060600058,29/07/2022,HND01182033,1009070,10550
1010200074,29/07/2022,BBA01202009,1012487,11250
1010200074,29/07/2022,BBA01202009,1012488,11250
1010200074,29/07/2022,BBA01202009,1012486,11250
1010200074,29/07/2022,BBA01202009,1012485,11250
1060600049,29/07/2022,HND01182022,1009035,12250
1060600049,29/07/2022,HND01182022,1009036,12250
1060600049,29/07/2022,HND01182022,1009034,12250
1210100141,29/07/2022,Fall2100141,1034143,13750
1040200254,29/07/2022,DPT01202022,1012923,15000
1040200254,29/07/2022,DPT01202022,1012924,15000
1060200148,30/07/2022,HND01202023,1013248,11750
