Student ID,Date,Student Roll,Challan No,Amount
1210100425,29/03/2023,Fall2000425,230101821,6999
1210100425,29/03/2023,Fall2000425,230101352,6999
1210100425,29/03/2023,Fall2000425,221201368,6999
1060400117,29/03/2023,HND01192040,230400226,13125
1040600154,29/03/2023,DPT01182032,230300187,11850
1060400117,29/03/2023,HND01192040,230300350,13125
1040600151,29/03/2023,DPT01182027,230300184,11850
1090400034,29/03/2023,MAT01192027,230201677,2334
1210100443,29/03/2023,Fall2000443,230300096,4500
1010400064,29/03/2023,BBA01192049,230201045,3750
1050400030,29/03/2023,BSENG01192015,22100565,100
1080400071,29/03/2023,MLT01192020,230201558,2500
1090200037,29/03/2023,MATH01202002,230201682,3084
1210100461,29/03/2023,Fall2000461,230300100,4500
1210100493,29/03/2023,Fall2000493,230300108,4500
1050400029,29/03/2023,BSENG01192014,230300253,5312
1050400030,29/03/2023,BSENG01192015,230300254,5500
1100400093,29/03/2023,OTT01192055,230300508,6875
1100400069,29/03/2023,OTT01192025,230300485,6875
1020400079,29/03/2023,BSBIO01192025,230200642,8000
1040600139,29/03/2023,DPT01182013,230300172,10095
1040600170,29/03/2023,DPT01182053,230300203,10500
1120400126,29/03/2023,RIT01192032,230300586,10750
1210100248,29/03/2023,Fall2100248,230101944,15502
1210100248,29/03/2023,Fall2100248,230202057,15502
1210100248,29/03/2023,Fall2100248,230300757,15502
1210100803,29/03/2023,Fall2100803,221201311,15502
