Student ID,Date,Student Roll,Challan No,Amount
1210100004,16/11/2022,Fall2100004,221101074,18335
1210100738,16/11/2022,Fall2100738,221101288,22502
1210100721,16/11/2022,Fall2100721,221101264,18752
1090400023,16/11/2022,MAT01192009,221200382,6250
1090400023,16/11/2022,MAT01192009,230100382,6250
0,16/11/2022,Fall2100781,221101249,13169
1210100750,16/11/2022,Fall2100750,221101243,13752
1210100677,16/11/2022,Fall2100677,221101232,14335
1210100727,16/11/2022,Fall2100727,221101307,17502
1210100684,16/11/2022,Fall2100684,221101257,18752
1210100775,16/11/2022,Fall2100775,221101273,18752
1120400144,17/11/2022,RIT01192050,22100550,13750
1020400066,17/11/2022,BSBIO01192007,221100112,5750
1020400066,17/11/2022,BSBIO01192007,22100132,5750
1210100259,17/11/2022,Fall2100259,221100997,13752
1210100679,17/11/2022,Fall2100679,221101233,13752
1060200160,17/11/2022,HND01202035,221100703,11750
1040400194,17/11/2022,DPT01192010,22100238,13812
1210100333,17/11/2022,Fall2100333,22060101,10500
1210100333,17/11/2022,Fall2100333,22060102,10500
1210100733,17/11/2022,Fall2100733,221101278,14169
1090200039,17/11/2022,MATH01202004,221100786,6000
1090400023,17/11/2022,MAT01192009,221100382,6250
1090400023,17/11/2022,MAT01192009,22100402,6250
1110200111,17/11/2022,PSY01202039,221100841,6750
1100400062,17/11/2022,OTT01192017,221200456,6875
1100400062,17/11/2022,OTT01192017,221100456,6875
1100400062,17/11/2022,OTT01192017,22100476,6875
1100400062,17/11/2022,OTT01192017,230100456,6875
1100400092,17/11/2022,OTT01192054,230100484,7500
1100400092,17/11/2022,OTT01192054,221200484,7500
1100400092,17/11/2022,OTT01192054,221100484,7500
1100400092,17/11/2022,OTT01192054,22100504,7500
1070400026,17/11/2022,BSIT01192018,22100372,8137
1100400058,17/11/2022,OTT01192013,221200452,8437
1100400058,17/11/2022,OTT01192013,230100452,8437
1100400058,17/11/2022,OTT01192013,22100472,8437
1100400058,17/11/2022,OTT01192013,221100452,8437
1100400064,17/11/2022,OTT01192019,221200458,8437
1100400064,17/11/2022,OTT01192019,230100458,8437
1100400064,17/11/2022,OTT01192019,221100458,8437
1100400064,17/11/2022,OTT01192019,22100478,8437
1080400084,17/11/2022,MLT01192037,230100426,8562
1080400084,17/11/2022,MLT01192037,221200426,8562
1080400084,17/11/2022,MLT01192037,22100446,8562
1080400084,17/11/2022,MLT01192037,221100426,8562
1080400067,17/11/2022,MLT01192016,221200409,8562
1080400067,17/11/2022,MLT01192016,221100409,8562
1080400067,17/11/2022,MLT01192016,22100429,8562
1080400064,17/11/2022,MLT01192012,221100406,9250
1080400064,17/11/2022,MLT01192012,22100426,9250
1120400116,17/11/2022,RIT01192022,221100503,9750
1120400116,17/11/2022,RIT01192022,22100523,9750
1080400099,17/11/2022,MLT01192053,22100461,10625
1080400099,17/11/2022,MLT01192053,221100441,10625
1080200100,17/11/2022,MLT01202001,221100739,11187
1040200243,17/11/2022,DPT01202011,221100632,12000
1120400134,17/11/2022,RIT01192040,221100520,12250
1120400134,17/11/2022,RIT01192040,22100540,12250
1040600158,17/11/2022,DPT01182039,221100030,13200
1120200162,17/11/2022,RIT01202021,221100917,13312
1210100701,17/11/2022,Fall2100701,221101238,13752
1210100270,17/11/2022,Fall2100270,221100981,14752
1210100076,17/11/2022,Fall2100076,221100958,16252
1210100111,17/11/2022,Fall2100111,221101085,18335
1210100736,17/11/2022,Fall2100736,221101266,19669
1210100718,17/11/2022,Fall2100718,221101262,19669
1210100786,18/11/2022,Fall2100786,221101312,16669
1070400032,18/11/2022,BSIT01192030,22100378,8812
1080400054,18/11/2022,MLT01192001,221100396,8562
1070400032,18/11/2022,BSIT01192030,221100358,8812
1020400060,18/11/2022,BSBIO01192001,221100106,7500
1020400060,18/11/2022,BSBIO01192001,221200106,7500
1020400060,18/11/2022,BSBIO01192001,22100126,7500
1080400086,18/11/2022,MLT01192039,221100428,9250
1040600151,18/11/2022,DPT01182027,221100023,11850
1040600151,18/11/2022,DPT01182027,22100043,11850
1210100757,18/11/2022,Fall2100757,221101272,19669
1210100719,18/11/2022,Fall2100719,221101240,14335
1030200159,18/11/2022,BSCS01202043,221100625,9375
1010200100,18/11/2022,BBA01202036,221100578,9000
1210100740,18/11/2022,Fall2100740,221101241,13752
1010400031,18/11/2022,BBA01192007,221101338,100
1210100374,18/11/2022,Fall2100374,221101216,500
1050400048,18/11/2022,BSENG01192039,221100283,5312
1050200072,18/11/2022,ENG01202016,221100668,6250
1010200076,18/11/2022,BBA01202011,221100562,8250
1010200076,18/11/2022,BBA01202011,221200550,8250
1210100123,18/11/2022,Fall2100123,221101068,8668
1040200280,18/11/2022,DPT01202050,221100658,9375
1010200086,18/11/2022,BBA01202021,221100569,10125
1030200144,18/11/2022,BSCS01202027,221100615,10500
1210100683,18/11/2022,Fall2100683,221101330,12502
1210100712,18/11/2022,Fall2100712,221101317,12502
1210100675,18/11/2022,Fall2100675,221101315,12502
1210100798,18/11/2022,Fall2100798,221101324,13125
1210100735,18/11/2022,Fall2100735,221101309,13335
1210100784,18/11/2022,Fall2100784,221101228,13752
1210100790,18/11/2022,Fall2100790,221101222,13752
1210100734,18/11/2022,Fall2100734,221101265,14169
1210100671,18/11/2022,Fall2100671,221101230,14335
1040200250,18/11/2022,DPT01202018,221100637,15000
1210100729,18/11/2022,Fall2100729,221101305,16252
1210100752,18/11/2022,Fall2100752,221101270,16919
1210100779,18/11/2022,Fall2100779,221101299,17002
0,18/11/2022,Fall2100698,221101323,17502
1040200260,18/11/2022,DPT01202028,221100645,18750
1210100688,18/11/2022,Fall2100688,221101258,18752
1210100702,18/11/2022,Fall2100702,221101261,18752
1210100036,18/11/2022,Fall2100036,221101193,19669
1210100678,18/11/2022,Fall2100678,221201261,21669
1210100678,18/11/2022,Fall2100678,221101279,21669
1210100678,18/11/2022,Fall2100678,230101261,21669
1210100716,19/11/2022,Fall2100716,221101318,12502
1210100670,19/11/2022,Fall2100670,221101229,14335
1210100793,19/11/2022,Fall2100793,221101303,14752
1210100726,19/11/2022,Fall2100726,221101308,17502
1080200129,19/11/2022,MLT01202032,221100764,10750
