Student ID,Date,Student Roll,Challan No,Amount
1120200166,19/05/2023,RIT01202025,230400918,12750
1210100035,19/05/2023,Fall2100035,230501752,2000
1060400122,19/05/2023,HND01192046,230600215,8437
1060400122,19/05/2023,HND01192046,230500231,8437
1060400122,19/05/2023,HND01192046,230400231,8437
1060400122,19/05/2023,HND01192046,230300355,8437
1120200188,19/05/2023,RIT01202048,230400938,11625
1040600156,19/05/2023,DPT01182034,230400065,10500
1210100462,19/05/2023,Fall2000462,230201966,6999
1040600154,19/05/2023,DPT01182032,230400063,11850
1130400019,19/05/2023,BSSE01192010,230400488,9350
1130400019,19/05/2023,BSSE01192010,230500488,9350
1020400065,19/05/2023,BSBIO01192006,230500098,7750
1080400095,19/05/2023,MLT01192049,230400315,9250
1080400095,19/05/2023,MLT01192049,230201576,2167
1060400110,19/05/2023,HND01192033,230500219,10312
1080400070,19/05/2023,MLT01192019,230400290,8562
1080400070,19/05/2023,MLT01192019,230500290,8562
1210100039,19/05/2023,Fall2100039,230501044,18335
1210100451,19/05/2023,Fall2000451,230101616,6000
1060400125,19/05/2023,HND01192049,230400234,13125
1210100453,19/05/2023,Fall2000453,230101617,6000
1110400025,19/05/2023,PSYC01192002,230500387,6350
1060200160,19/05/2023,HND01202035,230400753,11750
1080200102,19/05/2023,MLT01202004,230400791,8125
1110200076,19/05/2023,PSY01202003,230400862,6562
1040400192,19/05/2023,DPT01192007,230400564,10937
1210100031,19/05/2023,Fall2100031,230401137,11252
1210100031,19/05/2023,Fall2100031,230601116,11252
1210100031,19/05/2023,Fall2100031,230201824,7500
1030400077,19/05/2023,BSCS01192005,230400498,7800
1040200273,19/05/2023,DPT01202041,230400701,18750
1050400020,19/05/2023,BSENG01192003,230400121,6250
1010400048,19/05/2023,BBA01192029,230400020,7500
1030400105,19/05/2023,BSCS01192036,230300650,7125
1120200167,19/05/2023,RIT01202026,230400919,11625
1040200278,19/05/2023,DPT01202047,230400705,17250
1040200278,19/05/2023,DPT01202047,230300867,17250
1050400033,19/05/2023,BSENG01192018,230400133,5125
1040400232,19/05/2023,DPT01192054,230400602,15250
1010400058,19/05/2023,BBA01192041,230400028,7500
1120400136,19/05/2023,RIT01192042,230500472,11250
1120400136,19/05/2023,RIT01192042,230300596,11250
1210100096,19/05/2023,Fall2100096,230501195,12502
1110200074,19/05/2023,PSY01202001,230400860,5625
1210100096,19/05/2023,Fall2100096,230401197,12502
1080200140,19/05/2023,MLT01202043,230400823,9437
1060200139,19/05/2023,HND01202013,230400736,11750
1040600136,19/05/2023,DPT01182010,230400045,13200
1080400085,19/05/2023,MLT01192038,230400305,8562
1210100266,19/05/2023,Fall2100266,230501039,7668
1210100134,19/05/2023,Fall2100134,230500994,8335
1020400083,19/05/2023,BSBIO01192029,230501847,100
1020400067,19/05/2023,BSBIO01192008,230501846,100
1060600071,19/05/2023,HND01182051,22090011,100
1100400072,19/05/2023,OTT01192029,230201713,417
1020400067,19/05/2023,BSBIO01192008,230200965,600
1020400083,19/05/2023,BSBIO01192029,230200981,1200
1210100067,19/05/2023,Fall2100067,230501733,2000
1210100188,19/05/2023,Fall2100188,230501770,2000
1210100061,19/05/2023,Fall2100061,230501740,2000
1210100089,19/05/2023,Fall2100089,230501741,2000
1210100053,19/05/2023,Fall2100053,230501755,2000
1030400102,19/05/2023,BSCS01192033,230501703,2000
1050400034,19/05/2023,BSENG01192019,230501849,2000
1210100114,19/05/2023,Fall2100114,230501764,2000
1210100204,19/05/2023,Fall2100204,230501851,2000
1210100093,19/05/2023,Fall2100093,230501760,2000
1210100045,19/05/2023,Fall2100045,230501853,2000
1210100136,19/05/2023,Fall2100136,230501767,2000
1040600135,19/05/2023,DPT01182009,230501850,2000
1060600031,19/05/2023,HND01182001,230501535,3000
1110400044,19/05/2023,PSYC01192022,230201756,3750
1030400082,19/05/2023,BSCS01192010,230501848,4000
1050400034,19/05/2023,BSENG01192019,230400134,4375
1210100657,19/05/2023,Fall2100657,230401321,5000
1210100649,19/05/2023,Fall2100649,230401313,5000
1210100649,19/05/2023,Fall2100649,230301200,5000
1110400073,19/05/2023,PSYC01192054,230400435,5375
1050400045,19/05/2023,BSENG01192036,230400145,5500
1050200063,19/05/2023,ENG01202007,230400714,6000
1030400086,19/05/2023,BSCS01192014,230300631,6112
1030400086,19/05/2023,BSCS01192014,230500507,6112
1050400051,19/05/2023,BSENG01192042,230400151,6250
1050200078,19/05/2023,ENG01202022,230400721,6250
1050200072,19/05/2023,ENG01202016,230400718,6250
1110400051,19/05/2023,PSYC01192029,230400413,6350
1050200087,19/05/2023,ENG01202031,230400725,6500
1090200048,19/05/2023,MATH01202013,230400844,6750
1110200119,19/05/2023,PSY01202047,230400897,6750
1110200095,19/05/2023,PSY01202023,230400875,6750
1110200095,19/05/2023,PSY01202023,230301037,6750
1070400021,19/05/2023,BSIT01192013,230400245,6787
1110400044,19/05/2023,PSYC01192022,230300530,7000
1110400044,19/05/2023,PSYC01192022,230400406,7000
1030400082,19/05/2023,BSCS01192010,230400503,7125
1010400059,19/05/2023,BBA01192042,230400029,7250
1210100920,19/05/2023,Fall2200920,230200488,7500
1030200141,19/05/2023,BSCS01202024,230300822,7500
1010200068,19/05/2023,BBA01202001,230400538,7500
1110200077,19/05/2023,PSY01202004,230301025,7500
1110200077,19/05/2023,PSY01202004,230400863,7500
1110200077,19/05/2023,PSY01202004,230500861,7500
1110200077,19/05/2023,PSY01202004,230600842,7500
1110200119,19/05/2023,PSY01202047,230501679,8000
1020400069,19/05/2023,BSBIO01192010,230400102,8250
1100400059,19/05/2023,OTT01192014,230400352,8437
1070400042,19/05/2023,BSIT01192043,230400266,8475
1020400083,19/05/2023,BSBIO01192029,230600116,8750
1020400083,19/05/2023,BSBIO01192029,230500116,8750
1020400083,19/05/2023,BSBIO01192029,230400116,8750
1020200087,19/05/2023,BIO01202001,230400627,8750
1100400072,19/05/2023,OTT01192029,230400364,8750
1100400071,19/05/2023,OTT01192028,230300487,8750
1070400030,19/05/2023,BSIT01192026,230400254,8812
1080400062,19/05/2023,MLT01192010,230500282,8906
